daysince2010 Centre Grand.Anse L.Artibonite Nippes Nord Nord.Est Nord.Ouest Ouest Port.au.Prince Sud Sud.Est
1350 11.91491 10.52786 2.098623 22.733 20.26082 1.139152 7.435273 8.640932 8.640932 2.467429 9.915181
1351 29.42705 26.57366 32.17889 15.2146 14.28318 7.296727 19.96594 16.861 16.861 1.902984 6.97735
1352 23.9776 37.94234 14.5771 22.7584 44.26998 5.449455 10.68339 6.332738 6.332738 4.289778 18.67971
1353 0.2124364 12.48979 1.105941 2.6416 0 2.863273 2.863273 0.07233657 0.07233657 0.2419048 4.933109
1354 23.37724 19.33903 11.75229 3.4544 24.46291 0.2155152 12.97709 18.86012 18.86012 3.870476 6.267374
1355 2.909455 2.119586 0.4397115 3.048 0 0.1847273 1.970424 10.08109 10.08109 4.273651 1.65253
1356 4.184073 9.914759 6.549036 5.5118 0.01972816 0.3232727 1.44703 18.76805 18.76805 17.99771 13.52627
1357 37.46269 41.27062 13.61773 0.4318 7.398058 0.246303 5.695758 11.79086 11.79086 2.757714 18.87557
1358 23.99607 11.43876 25.31006 27.6098 20.10299 11.86873 16.62545 19.37305 19.37305 1.403048 5.116723
1359 0.7666182 7.637517 0.2731541 6.5024 4.695301 4.248727 4.371879 2.683029 2.683029 0.01612698 0.3794699
1360 0.9513455 2.084552 0.4863476 1.6002 0 0 0.2155152 1.308634 1.308634 0.3709206 1.885108
1361 0.5264727 0 0.02664918 0 0 0 0 0.06576052 0.06576052 0 0
1362 2.355273 0.7357242 0.1065967 0 0 0 0 3.235418 3.235418 1.354667 0
1363 11.11135 1.051035 11.33923 1.7018 1.637437 2.278303 0.6773334 6.273553 6.273553 1.935238 2.374747
1364 12.01651 4.361793 8.394492 0 22.13499 4.418061 8.143394 3.373515 3.373515 0.3870476 0
1365 20.64327 11.08841 25.15683 0.7366 36.47736 4.956849 10.80655 9.798317 9.798317 0.2096508 1.236337
1366 22.50902 22.80745 12.39187 25.4762 5.681709 8.71297 8.081818 36.59573 36.59573 30.15746 18.66747
1367 10.69571 47.48924 19.70041 31.1658 6.056544 16.99491 11.88412 38.06219 38.06219 45.28457 25.02053
1368 7.047346 72.76662 3.750872 43.1292 2.347651 3.248121 1.801091 19.49142 19.49142 16.82044 64.52212
1369 7.980218 0 1.159239 0 0.09864078 0.3540606 0.9852121 2.788246 2.788246 0 0
1370 2.992582 0.3503448 0.1332459 2.7686 3.018408 0.03078788 0 9.890382 9.890382 2.467429 2.754217
1371 5.837382 0 0.3730885 0 2.308194 0 0.9082425 6.5629 6.5629 1.757841 0
1372 10.09535 2.084552 0.9860197 0.7112 0.1972816 1.724121 3.217333 14.46731 14.46731 16.11086 1.309783
1373 28.77127 15.01228 1.918741 6.2484 9.666796 2.478424 4.710546 1.5651 1.5651 1.032127 5.043277
1374 8.571346 9.792138 15.30995 1.4478 27.0473 1.770303 7.758546 4.110032 4.110032 0 0
1375 22.67527 2.417379 1.405744 0 3.215689 0 0.8004849 12.36298 12.36298 0.2419048 0.5263615
1376 17.86313 1.751724 12.99814 2.3114 0.2170097 0.03078788 0.6311515 11.71852 11.71852 0 0.2937831
1377 24.32858 9.652 3.837482 10.8966 1.676893 0 0.2309091 32.80135 32.80135 14.20787 10.24569
1378 39.08829 15.92317 14.14405 3.9878 40.79783 1.462424 12.05345 18.01181 18.01181 6.805587 0.8691085
1379 8.072582 5.044966 6.99541 6.4516 10.41647 10.29855 6.049818 3.110473 3.110473 2.660952 8.213687
1380 1.902691 23.45559 7.16863 21.1582 0.1972816 16.79479 7.927879 5.984207 5.984207 3.983365 20.71171
1381 3.870036 22.19434 3.204564 2.413 0 0.8312728 0.1385455 8.792181 8.792181 0 1.897349
1382 0.5357091 0.1751724 1.818807 0 5.444971 12.05345 8.789939 1.150809 1.150809 1.128889 0
1383 13.01404 16.256 5.589666 2.8702 15.64443 28.12473 9.390303 0.6115728 0.6115728 0 13.79557
1384 6.142182 6.621517 10.35987 7.8994 27.00784 13.13103 15.93273 1.104777 1.104777 0.01612698 4.406747
1385 4.858327 0.7006897 1.325797 0.1016 6.727301 0.1077576 2.016606 1.085049 1.085049 0.7257143 0.08568675
1386 9.568873 0.5430345 0.6862164 0.0254 1.795262 0 0.06157576 6.806214 6.806214 6.692699 2.28906
1387 23.23869 2.294759 13.05144 0.0254 0.05918447 0.6465455 2.339879 1.163961 1.163961 0.1935238 3.243856
1388 0.1662546 13.03283 0 4.699 0.01972816 0 0 0.2235858 0.2235858 0.2902857 2.595084
1389 0 0 0 0.7874 0 0 0 2.124065 2.124065 0.2419048 0.06120482
1390 5.929746 18.49821 21.80569 7.3406 20.61592 14.20861 26.84703 8.292401 8.292401 4.209143 14.18728
1391 0.04618182 11.73655 0.03997377 1.1176 0 0.1077576 0 0.5655405 0.5655405 0.9031111 0.8935904
1392 0.9605818 0.2277241 0.06662295 0.381 0.2367379 0.01539394 0.6619394 0.9469515 0.9469515 1.902984 0
1393 1.3208 26.78386 0.7395148 4.0894 0 1.785697 0.1231515 0.5523884 0.5523884 0.01612698 16.80684
1394 2.087418 1.874345 0.7328525 9.6266 0.256466 0.3386667 0.8620606 1.045592 1.045592 0.6934603 2.080964
1395 13.33731 4.677104 5.489731 0.3302 24.28536 0.5695758 11.45309 4.31389 4.31389 1.596571 4.945349
1396 0 3.118069 0.3864131 1.3208 0 1.724121 0.1847273 0 0 0 0
1397 3.269673 0 2.26518 0 18.4261 0.4618182 25.908 0.5984207 0.5984207 0.2096508 0.1713735
1398 2.7432 0.01751724 3.097967 7.5946 3.669437 2.955636 8.682182 3.899599 3.899599 1.548191 3.329542
1399 2.466109 8.460828 0.8194623 12.3698 1.558524 4.033212 3.756121 8.391042 8.391042 6.466921 6.965109
1400 0.8589818 10.7731 1.352446 4.5974 3.807534 2.370667 3.586788 3.820686 3.820686 1.87073 1.064964
1401 12.00727 52.02621 7.7216 43.4086 3.787806 12.14582 0.6003637 30.53261 30.53261 27.96419 37.93475
1402 30.04589 61.01255 13.82426 25.781 48.74827 18.90376 39.96267 16.73605 16.73605 2.386794 41.60704
1403 17.72458 11.35117 18.20805 4.7244 18.52474 13.88533 10.71418 9.074952 9.074952 0.9676191 22.19287
1404 6.040582 50.15186 17.1221 13.716 11.50151 30.7417 24.99976 19.97147 19.97147 19.19111 17.4801
1405 0 0 0 0 0 0 0 0.131521 0.131521 0 0
1406 0 0.03503448 0.01332459 0 0 0 0 1.341515 1.341515 0.1773968 0.02448193
1407 3.491345 0.1926897 0.2598295 0.127 0 0 0 0.4011392 0.4011392 0.1290159 0
1408 0 0 0 0 0 0 0 0.09206473 0.09206473 0 0
1409 0.01847273 0.3153104 0 0.9906 0 0 0 0.01972816 0.01972816 0 0.3672289
1410 0 0.01751724 0.179882 0 0 0.03078788 0.01539394 0.05260842 0.05260842 0 0
1411 0 0 0 0 0 0 0 0 0 0 0
1412 0 0 0 0 0 0 0 0 0 0 0
1413 0 0 0 0 0 0 0 0.131521 0.131521 0 0
1414 0 0 0 0 0 0 0 0 0 0 0
1415 0.02770909 0 1.465705 0 1.321786 0.1847273 1.339273 0.02630421 0.02630421 0 0
1416 0 0 0.01998689 0 0 0 0 0.09864078 0.09864078 0 0
1417 0 0 0 0 0 0 0 0 0 0 0
1418 0 0 0 0 0 0 0 0 0 0 0
1419 0 0 0.07994754 0 0.09864078 0.9236364 4.233333 0 0 0 0
1420 0 0 0 0 0 0 0 1.479612 1.479612 0.2902857 0.354988
1421 0 0 0 0 0 0 0 0 0 0 0
1422 0 0.9108966 0 0 0 0 0 0 0 0 0.3182651
1423 0 0 0.006662295 0 1.893903 0 2.478424 0.1380971 0.1380971 0 0.02448193
1424 0 0.2102069 0.006662295 0 0 0 0 0 0 0 0.1468916
1425 0 0 0 0 0 0 0 0 0 0.01612698 0
1426 0 0.1051035 0 0 0 0 0 0.006576052 0.006576052 0 0.1958554
1427 0 0.1751724 0 0 0 0 0 0 0 0 0
1428 0 0 0 0 0 0 0 0 0 0 0
1429 0 0 0 0 0 0 0 0 0 0 0
1430 0 0 0 0 0 0 0 0 0 0 0
1431 0 0 0 0 0 0 0 0 0 0 0
1432 0 0 0 0 0 0 0 0 0 0 0
1433 0 0 0 0 0.03945631 0 0 0 0 0 0
1434 0 0 0 0 0 0 0 0.006576052 0.006576052 0 0
1435 0 0 0 0 0 0 0 0 0 0 0
1436 0 0 0 0 0 0 0 0 0 0 0
1437 0 0 0 0 0 0 0 0 0 0 0
1438 0 0 0 0 0 0 0 0 0 0 0.02448193
1439 0 0 0 0 0 0 0 0 0 0 0
1440 0 0 0 0 0 0 0 0 0 0 0
1441 0 2.277241 0 0 0 0 0 0.02630421 0.02630421 0 0.2815422
1442 0 0 0 0 0 0 0 0 0 0 0
1443 0 0 0 0 0 0 0 0 0 0 0
1444 0 0 0 0 0 0 0 0 0 0 0
1445 0 0 0 0 0 0 0 0 0 0 0
1446 0 0 0 0 0 0 0 0 0 0 0
1447 0 0 0 0 0 0.01539394 0 0 0 0 0
1448 0 0 0 0 0 0 0 0 0 0 0
1449 0 0 0 0 0 0 0 0 0 0 0
1450 0 0 0 0 0 0 0 0 0 0 0
1451 0 0 0 0 0 0 0 0 0 0 0
1452 0 0 0 0 0 0 0 0 0 0 0
1453 0 0 0 0 0 0 0 0 0 0 0
1454 0 0 0 0 0 0 0 0 0 0 0
1455 0 0 0 0 0 0 0 0 0 0 0
1456 0 0 0 0 0 0 0 0 0 0 0
1457 0 0 0 0 0 0 0 0 0 0 0
1458 0 0 0 0 0 0 0 0 0 0 0
1459 0 0 0 0 0 0 0 0 0 0 0
1460 0 0 0 0 0 0 0 0 0 0 0
1461 0 0 0 0 0 0 0 0 0 0 0
1462 0 0 0 0 0 0 0 0 0 0 0
1463 0 0 0 0 0 0 0 0 0 0 0
1464 0 0 0 0 0 0 0 0 0 0 0
1465 0 0 0 0 0 0 0 0 0 0 0
1466 0 0 0 0 0 0 0 0 0 0 0
1467 0 0 0 0 0 0 0 0 0 0 0
1468 0 0 0 0 0 0 0 0 0 0 0
1469 0 0 0 0 0 0 0 0 0 0 0
1470 0 0 0 0 0 0 0 0 0 0 0
1471 0 0 0 0 0 0 0 0 0 0 0
1472 0 0 0 0 0 0 0 0 0 0 0
1473 0 0 0 0 0 0 0 0 0 0 0
1474 0 0 0 0 0 0 0 0 0 0 0
1475 0 0 0 0 0 0 0 0 0 0 0
1476 0 0 0 0 0 0.03078788 0 0 0 0 0
1477 0 0 0 0 0 0 0 0 0 0 0
1478 0 0 0 0 0 0 0 0 0 0 0
1479 0.5172364 0 0 0 0.4932039 0 0 0.1775534 0.1775534 0 0
1480 0.2216727 0 0 0 0 0 0 0 0 0 0
1481 0 0 0.006662295 0 0 0 0.1693333 0 0 0 0
1482 0 0 0 0 0 0 0 0 0 0 0
1483 0 0 0 0 0 0 0 0 0 0 0
1484 0 0 0 0 0 0 0 0 0 0 0
1485 0 0 0 0 0 0 0 0 0 0 0
1486 0.03694546 0 0 0 0 0 0 0 0 0 0
1487 0 0 0 0 0 0 0 0 0 0 0
1488 0 0 0 0 0 0 0 0 0 0 0
1489 0 0 0 0 0 0 0 0 0 0 0
1490 0 0 0 0 0 0 0 0 0 0 0
1491 0 0 0 0 0 0 0 0 0 0 0
1492 0 0 0 0 0 0 0 0 0 0 0
1494 0.4618182 0 0.1465705 0 3.156505 0 0 0.01972816 0.01972816 0 0
1495 0 0 0 0 0 0 0 0 0 0 0
1496 0 0 0 0 0 0 0 0 0 0 0
1497 0.1108364 0 0 0.1016 0.03945631 0 0 0.5129321 0.5129321 0.04838095 0
1498 0.03694546 0 0 0 0.01972816 0 0 0.0131521 0.0131521 0 0
1499 0 0 0 0 0 0 0 0 0 0 0
1500 0 0 0 0 0 0 0 0 0 0 0
1501 0.1108364 0 0 0 0.374835 0 0 0 0 0 0
1502 0.03694546 0 0 0 0.4340194 0 0 0 0 0 0
1503 0.01847273 0 0 0 0.07891262 0 0 0 0 0 0
1504 0.02770909 0 0 0 0.03945631 0 0 0 0 0 0
1505 0 0 0 0 0 0 0 0 0 0 0
1506 0 0 0 0 0 0 0 0 0 0 0
1507 0 0 0 0 0 0 0 0 0 0 0
1508 0 0 0 0 0 0 0 0 0 0 0
1509 0 0 0 0 0 0 0 0 0 0 0
1510 4.082473 0 0.08660984 0 0.2959223 0.261697 1.400849 0.1775534 0.1775534 0 0
1511 0.1108364 0.7707586 0 0 0 0 0 0.006576052 0.006576052 0 0
1514 0 0 0 0 0 0 0 0 0 0 0
1515 0 0 0 0 0 0 0 0 0 0 0
1516 0 0 0 0 0 0 0 0 0 0 0
1517 0 0 0 0 0 0 0 0 0 0 0
1518 0 0 0 0 0 0 0 0 0 0 0
1519 0 0 0 0 0 0 0 0 0 0 0
1520 0 0 0 0 0 0 0 0 0 0 0
1521 0 0 0 0 0 0 0 0 0 0 0
1522 0.01847273 0 0 0 0 0 0 0 0 0 0
1523 0 0 0 0 0 0 0 0 0 0 0
1524 0 0 0 0 0 0 0 0 0 0 0
1525 0 0 0 0 0 0 0 0 0 0 0
1526 0.009236364 0 0 0 0.1183689 0 0 0 0 0 0
1527 0.03694546 0 0 0 0.03945631 0 0 0 0 0 0
1528 0 0 0 0 0 0 0 0 0 0 0
1529 0 0 0 0 0 0 0 0 0 0 0
1530 0 0 0 0 0 0 0 0 0 0 0
1531 0 0 0 0 0 0 0 0 0 0 0
1532 0.009236364 0 0 0 0 0 0 0 0 0 0
1533 0 0 0 0 0 0 0 0 0 0 0
1534 0 0 0 0 0 0 0 0 0 0 0
1535 0.1477818 0 0 0 0 0 0 0 0 0 0
1536 0 0 0 0 0 0 0 0 0 0 0
1537 0 0 0 0 0 0 0 0 0 0 0
1538 0 0 0 0 0 0 0 0 0 0 0
1539 0 0 0 0 0 0 0 0 0 0 0
1540 0 0 0 0 0.05918447 0 0 0 0 0 0
1541 0 0 0 0 0.07891262 0 0 0 0 0 0
1542 0 0 0 0 0 0 0 0 0 0 0
1543 0 0 0 0.0508 0 0 0 0 0 0 0
1544 0 0 0 0 0 0 0 0 0 0 0
1545 0.3140364 0 0 0 0.1775534 0 0 0 0 0 0
1546 0 0 0.01332459 0 0 0 0 0.1117929 0.1117929 0 0
1547 0 0 0 0 0 0 0 0 0 0 0
1548 0 0 0 0 0 0 0 0.5326602 0.5326602 0.7257143 0
1549 1.801091 0 0.3797508 0 1.085049 0 0.2155152 3.327482 3.327482 1.935238 0
1550 6.096 0.4028966 0.2998033 1.524 1.223146 0 0.2155152 3.051288 3.051288 0.1290159 0.8323856
1551 0.3694546 2.434897 0 0.3048 2.130641 2.293697 0.6157576 0.3616829 0.3616829 0 0
1552 1.080655 1.068552 0.02664918 2.9718 0.01972816 0 0 0.9206473 0.9206473 0 0.1836145
1553 0 0 0 0 0 0 0 0.2827702 0.2827702 0 0
1554 0.01847273 0 0 0 0 0 0 0.2761942 0.2761942 0.09676191 0
1555 2.041236 0 0.04663607 0 0.256466 0 0 0.03288026 0.03288026 0 0
1556 0 0 0 0 0 0 0 0 0 0 0
1557 0 0 0 0 0 0 0 0 0 0 0
1558 0.7758546 0 0.07328525 0 0.03945631 0 0 0 0 0 0
1559 3.888509 0.2452414 0.05996066 0 8.857942 0 0.261697 0.6181489 0.6181489 0 0
1560 1.357745 8.688552 0.9793574 0.6604 2.032 0.1385455 0.6465455 0.2827702 0.2827702 0 0.1836145
1562 0.05541818 0 0 0 0.1183689 0 0 0.006576052 0.006576052 0 0
1563 0.009236364 0.01751724 0 0 0 0 0 0 0 0 0
1564 0 0 0 0 0 0 0 0 0 0 0
1565 0.6003637 0 0.2198557 0 1.203418 0 1.60097 0 0 0 0
1566 0.06465455 0 0 0 0 0 0 0.8285825 0.8285825 0 0
1567 0 0 0 0 0 0 0 0 0 0 0
1568 0.8405091 0 0.1732197 0 0 0.09236364 0 0.1446731 0.1446731 0 0
1569 0.3048 0 0 0 1.223146 0 0.2001212 0 0 0 0
1570 2.041236 0 1.585626 0 0.5129321 0 0.2924849 0 0 0 0
1571 0.009236364 0 0.01998689 0 0.9666796 1.246909 0.04618182 0 0 0 0
1572 1.967345 0.1751724 0.6395803 0 1.775534 0.03078788 0.09236364 0.06576052 0.06576052 0 0
1573 0.2955636 0 0.03997377 0 0 0 0 0.2104337 0.2104337 0.03225397 0
1574 5.347855 0 0.006662295 0 4.340194 0 0.261697 0.2696181 0.2696181 0 0
1575 0.3140364 0 0 0 0.887767 0 0.01539394 0 0 0 0
1576 1.496291 0 0 0 0.05918447 0 0 0.2038576 0.2038576 0 0
1577 0.3694546 0 0.1065967 0 1.302058 0.5541818 2.155152 0 0 0 0
1578 0.2401455 0 0 0 0.6707573 0 0 0 0 0 0
1579 0.3232727 0 0 0 1.025864 0 0.01539394 0 0 0 0
1580 0.3232727 0.1051035 0.03997377 0 0 0 0 0.5326602 0.5326602 0.01612698 0
1581 0.01847273 0 0 0 0 0 0 0 0 0 0
1582 0 0 0 0 0 0 0 0 0 0 0
1583 0.05541818 0 0 0 0 0 0 0 0 0 0
1584 0.4710546 0 0 0 0 0 0 0 0 0 0
1585 0 0.07006897 0 0.0254 0.5326602 0.01539394 0 0 0 0 0
1586 0.5449455 0.3853793 0.05996066 0 5.701437 0.1077576 0.2155152 0.4405955 0.4405955 0.3547937 0
1587 9.236364 1.453931 1.872105 0.9652 3.31433 0.3078788 0.246303 8.239793 8.239793 0.06450794 0.01224096
1588 0.6280727 0.1401379 0.01332459 0 2.525204 0 1.647152 0.3090744 0.3090744 0.2580318 0
1589 0.2124364 0 0.02664918 0.0254 0 0 0 1.163961 1.163961 1.548191 0
1590 0 0 0 0 0 0 0 0.01972816 0.01972816 0 0
1591 0 0 0 0 0.07891262 0 0 0 0 0 0
1592 10.57564 0 1.139252 0 16.09817 1.770303 14.08545 0.2630421 0.2630421 0.1612698 0
1593 1.413164 0 0.2731541 0 3.294602 0 2.201333 0 0 0 0
1594 6.419273 0 1.765508 0.0762 7.417787 0.261697 3.648364 0.1052168 0.1052168 0 0
1595 2.207491 0.01751724 0.1465705 5.5372 0.03945631 0 0.769697 1.091625 1.091625 0.2741587 0.354988
1596 5.070764 0.3328276 0.9127345 0.3302 0.03945631 0.1231515 0.7081212 3.81411 3.81411 0.999873 0
1597 9.458036 2.329793 0.9393836 0.9144 10.53484 0.1847273 7.650788 12.192 12.192 1.451429 0
1598 11.28684 2.610069 6.255895 0.5588 9.686524 2.262909 3.894667 0.4537476 0.4537476 0 0
1599 4.073236 5.833241 8.194623 1.6002 5.957903 41.76376 12.7 5.734317 5.734317 0.03225397 0.02448193
1600 4.655127 11.00083 2.038662 1.6764 9.035495 0.523394 2.740121 0.5655405 0.5655405 2.144889 1.603566
1601 14.44567 12.0869 8.720944 4.699 13.49406 11.9303 7.127394 3.906175 3.906175 1.145016 2.191133
1602 1.847273 7.795173 1.299148 0.5842 10.19946 5.849697 4.310303 0.9666796 0.9666796 0.1935238 1.113928
1603 1.145309 17.44717 0.02664918 5.588 14.65802 0.06157576 6.296121 3.320906 3.320906 8.837587 13.75884
1604 0.1293091 0 0.07994754 0 0.2959223 1.616364 0.0769697 0.006576052 0.006576052 0 0
1605 1.440873 0.07006897 0.179882 0.1016 0.6115728 1.323879 0.9852121 0 0 0 0
1606 5.652655 5.412828 3.724223 0.5334 3.176233 3.155758 2.724727 0.637877 0.637877 0.2580318 0.3794699
1607 2.8448 5.78069 2.591633 1.4732 3.570796 7.004243 0.8928485 0.5918447 0.5918447 0 0.01224096
1608 3.823855 1.594069 0.6795541 0 6.155185 7.604606 3.694546 0.1578252 0.1578252 0 0
1609 18.12175 0.3153104 16.92223 0 26.47518 2.986424 11.76097 6.5629 6.5629 0 0
1610 4.664364 7.374759 11.33923 3.9116 29.39495 0.9852122 4.418061 4.517748 4.517748 0 0.1713735
1611 3.833091 0.8933793 1.039318 0.0508 3.136777 0.4772121 1.60097 1.177113 1.177113 0.03225397 0
1612 2.032 0 0.2398426 0 5.405515 0.3540606 4.064 0 0 0 0
1613 18.21411 0.7882759 2.818151 0.1778 5.701437 0.01539394 9.559636 7.246809 7.246809 2.048127 0.1713735
1614 9.762836 15.87062 5.45642 3.1242 22.33227 2.755515 16.64085 6.819366 6.819366 2.483556 6.022554
1615 5.477164 3.205655 6.155961 1.0668 3.156505 14.63964 14.42412 2.268738 2.268738 0.5483175 0.9670362
1616 11.92415 9.161517 15.26332 7.5946 12.42874 20.39697 10.83733 8.213489 8.213489 6.450794 5.165687
1617 7.943273 2.067035 4.596984 4.6482 8.936854 6.157576 12.08424 3.656285 3.656285 4.854222 3.072482
1618 18.288 4.466897 16.90891 2.6162 14.91449 27.432 23.69127 6.911431 6.911431 0.03225397 1.370988
1619 5.006109 2.014483 7.188616 6.6548 17.6567 14.20861 18.78061 8.963159 8.963159 0.3870476 0.4406747
1620 3.3528 0.01751724 0.5996066 0.6604 0.4340194 1.308485 0.5387879 0.4471715 0.4471715 0 0
1621 0.6003637 0.4729655 0.8461115 0 1.479612 0.8312727 0.1847273 0 0 0 0
1622 3.020291 0.7532414 0.2198557 0 17.63697 1.016 2.047394 0 0 0 0
1623 4.701309 2.119586 3.804171 0.4064 5.149049 0.03078788 2.047394 0.7891262 0.7891262 0.6612064 0.1346506
1624 0.5911273 0 0 0 0 0 0 0 0 0 0
1625 10.79731 0.2277241 1.332459 0 8.325282 0 3.709939 0.3551068 0.3551068 0 0
1626 11.3792 2.73269 10.38652 1.1938 1.341515 0.261697 1.370061 2.669877 2.669877 0.3386667 2.386988
1627 21.35447 6.183586 19.92026 10.5918 22.94384 35.97564 22.12109 8.193761 8.193761 2.967365 9.119518
1628 0.05541818 0.03503448 0.1065967 0 0 1.95503 0 0 0 0 0
1629 3.574473 0.5955862 4.477062 0.381 7.674253 2.986424 6.804121 1.104777 1.104777 0.9514921 0.1101687
1630 9.836727 0.8408276 1.192551 0.1524 10.47565 0.261697 1.60097 1.663741 1.663741 0.01612698 0
1631 2.817091 1.068552 1.012669 0.1524 1.183689 0.2155152 0.3232727 2.479172 2.479172 1.661079 0.9670362
1632 8.146473 18.00772 17.21537 9.0424 26.53437 19.76582 39.80873 3.5971 3.5971 1.080508 7.773012
1633 5.763491 16.92166 2.371777 10.0838 20.51728 1.585576 7.127394 2.189825 2.189825 0.7418413 2.595084
1634 23.20175 1.453931 3.42442 2.4892 1.972816 6.604 1.754909 23.68694 23.68694 1.886857 0.342747
1635 39.91956 21.4411 27.16218 13.7414 25.35068 24.78424 20.38158 3.084168 3.084168 0.04838095 0.1836145
1636 1.995055 21.68635 4.990059 9.8298 13.61243 17.93394 3.232727 0.2893463 0.2893463 0 1.040482
1637 23.04473 0 1.419069 0 8.542291 1.801091 6.280727 0 0 0 0
1638 29.40858 5.973379 9.953469 13.843 9.134136 0.9698182 3.940849 9.430058 9.430058 0.2096508 1.224096
1639 15.19382 0 0.1732197 0 0.887767 0 0.1693333 0 0 0 0
1640 5.375564 0 0.2531672 0 0.07891262 0 0.01539394 0.7036376 0.7036376 0.04838095 0
1641 13.31884 0 2.178571 0 0.5523884 0 0.3540606 3.117049 3.117049 0.3709206 0
1642 9.910618 6.936828 20.22007 8.763 36.00388 5.588 33.62036 5.201657 5.201657 1.048254 2.301301
1643 10.8712 0.1401379 0.5529705 0 0.7891262 0 0.261697 1.505916 1.505916 0.4838095 0
1644 7.038109 1.856828 4.916774 2.3622 0.3156505 0 0.06157576 5.87899 5.87899 0.6289524 0.2570602
1645 3.232727 0 13.53778 0 0.01972816 0 1.708727 0.3090744 0.3090744 0 0
1646 0.3417455 0.01751724 0.6262558 0 0 0 0 1.427003 1.427003 0 0
1647 0.08312728 0.1751724 0.09327213 0 5.010952 0.5541818 2.832485 0 0 0 0
1648 0 0 0 0 0 0 0 0 0 0 0
1649 1.634836 0.578069 0.1332459 2.2606 0 0 0 4.649269 4.649269 2.048127 0.5630844
1650 8.709891 1.471448 0.6262558 0 0.3156505 0 0.09236364 1.828142 1.828142 0 0.8446265
1651 6.012873 8.671035 5.782872 0.0254 7.240233 4.926061 1.293091 0.3879871 0.3879871 0 0
1652 13.4112 6.498897 22.25873 6.5278 34.46509 3.617576 29.69491 5.59622 5.59622 0 3.635566
1653 0.2955636 0 0.006662295 0 3.255146 0.01539394 0 0.04603236 0.04603236 0 0
1654 0.3509818 1.086069 0 0.1524 0 0 0 1.578252 1.578252 0.04838095 0
1655 2.355273 13.85614 3.291174 6.5278 5.918447 2.570788 8.05103 7.200777 7.200777 1.096635 7.479229
1656 1.754909 2.697655 3.097967 0.0508 9.982447 14.07006 11.76097 0.2959223 0.2959223 0.1128889 0.2448193
1657 0 0.7006897 0.9660328 0 0 1.231515 0.09236364 0.6181489 0.6181489 0.1935238 0
1658 0.9051637 4.536966 8.607685 0.9906 0.4537476 4.572 9.744364 2.012272 2.012272 0.6128254 0.4284337
1659 25.54778 3.188138 11.73896 15.5956 1.104777 0.3232727 0.523394 20.11614 20.11614 4.38654 4.272096
1660 10.78807 11.35117 21.57251 2.4892 3.393243 1.724121 2.447636 8.94343 8.94343 0.1290159 1.199614
1661 16.91178 3.433379 27.74846 0 17.0254 19.68885 13.43891 0.8746149 0.8746149 0.01612698 0.1591325
1662 0.6096 17.65738 5.656289 17.6276 8.147728 0.2309091 17.61067 2.81455 2.81455 0.03225397 0.6365301
1663 0.7850909 5.920828 0.04663607 2.4638 0.1578252 0.1231515 0.1693333 0.5260842 0.5260842 0.01612698 0.01224096
1664 0.05541818 0 7.015397 0 0.4537476 0.523394 1.416242 0 0 0 0
1665 7.860146 0 6.102662 0 0.01972816 0 0.4310303 0.07233657 0.07233657 0 0
1666 25.96342 13.69848 19.29401 10.0076 6.391922 0.4926061 11.684 11.65276 11.65276 2.483556 1.162892
1667 0.06465455 0 0 0 0.2170097 0 0.03078788 0 0 0 0
1668 13.95615 0.07006897 7.175292 0 52.89118 1.046788 26.75467 0.2433139 0.2433139 0.9514921 0
1669 1.579418 0 0.07994754 0 0.09864078 0 0 5.135897 5.135897 0 0
1670 5.883564 0.7182069 10.83289 3.9878 0.2367379 0.6773334 5.74194 24.07493 24.07493 4.91873 1.175133
1671 7.158182 6.568966 2.644931 0.1016 6.115728 1.185333 3.863879 14.48704 14.48704 1.967492 0.07344579
1672 6.761018 20.58276 2.045325 2.5908 3.649709 5.711152 3.263515 10.42962 10.42962 1.257905 4.051759
1673 11.75789 6.393793 6.262557 0.5842 14.44101 1.077576 24.78424 4.978071 4.978071 0 1.860627
1674 1.7272 1.594069 0.5996066 0 0 0.8004849 0 0.5260842 0.5260842 0 0.3794699
1675 3.029527 2.820276 12.99148 0 1.71635 22.84461 15.64024 0.887767 0.887767 0 0.2203374
1676 0 0 0 0 0 0 0 0 0 0 0
1677 15.37855 0.2627586 3.2512 21.6408 0.1380971 0 0 21.56945 21.56945 13.9821 6.916145
1678 31.67149 11.96428 14.33726 43.307 8.956583 0 2.001212 40.75179 40.75179 17.73968 32.43855
1679 2.881746 6.866759 20.20008 4.4196 21.20777 6.280727 29.49479 0.006576052 0.006576052 0 18.71643
1680 7.259782 0 5.876144 0 5.56334 0 11.34533 0.7036376 0.7036376 0 0
1681 4.821382 8.758621 17.11544 7.1628 41.35021 47.64424 57.01915 2.683029 2.683029 5.644444 12.62043
1682 16.87484 0.07006897 9.380512 0.4572 0 0 0.0769697 9.265657 9.265657 0.1612698 0
1683 3.011055 0.01751724 0.3930754 0 4.221825 0 0.5849697 0 0 0 0
1684 33.84204 10.89572 22.87832 3.937 12.07363 0.03078788 10.11382 3.610252 3.610252 0 0.8446265
1685 0.009236364 0 4.057338 0 12.48792 1.616364 1.416242 0 0 0 0
1686 1.2192 27.04662 6.41579 5.2324 2.387107 0 0.2001212 0.2630421 0.2630421 0 2.974554
